Country,H_HIS_Score_norm,H_Oxrollback_score_norm,H_Covidgrowth_deathsnorm,H_Covidgrowth_casesnorm,H_new_cases_smoothed_per_million_norm,H_new_deaths_smoothed_per_million_norm,H_GovernmentResponseIndexForDisplay_norm,H_INFORM_rating.Value_norm,H_wmo_don_alert,H_health_acaps,H_HIS_Score_raw,H_Oxrollback_score_raw,H_Covidgrowth_biweeklydeaths_raw,H_Covidgrowth_biweeklycases_raw,H_new_cases_smoothed_per_million_raw,H_new_deaths_smoothed_per_million_raw,H_GovernmentResponseIndexForDisplay_raw,H_INFORM_rating.Value_raw,H_wmo_don_alert_raw,H_health_acaps_raw
BDI,9.44,4.299045343275116,0,3.338770992907037,0.07303999999999888,0,9.663076923076924,10,0,0,22.8,0.480634920634923,-100,50.081564893605545,1.826,0,17.19,6.5,0,0
BEL,1.8000000000000007,6.770332000252788,0,0,2.0067200000000005,0.5920000000000005,3.172307692307692,2,0,0,61,0.646087028050672,-50.57367105628554,-34.396623917020676,50.168,0.296,59.38,2.8,0,0
BEN,8.24,2.330799837266798,0.5128205128205128,0.6373810136351956,0.013680000000000803,0,6.1692307692307695,9.5,0,0,28.8,0.348861309523812,7.69230769230768,9.560715204527916,0.342,0,39.9,5.8,0,0
BFA,7.9799999999999995,3.0041812214930994,6.666666666674814e-4,6.666666666674814e-4,0.0016400000000000858,0,6.858461538461539,10,10,0,30.1,0.393944047619048,0.01,0.01,0.041,0,35.42,6.3,10,0
BGD,7,7.0074132043683814,6.721334883626053,8.092451647327522,1.60928,1.2420000000000009,2.4676923076923076,8,0,0,35,0.661959563411487,100.8200232543908,121.38677470991281,40.232,0.621,63.96,5.2,0,0
BGR,4.88,7.3944975376783475,0,0,0.4029600000000002,1.9740000000000002,3.413846153846154,4.25,0,0,45.6,0.687874775842601,-53.60622230055691,-37.78360128023674,10.074,0.987,57.81,3.7,0,0
BHR,6.120000000000001,10,0,0,5.77612,3.693999999999999,1.1215384615384636,4.75,0,0,39.4,0.999374637551238,-60.52882357365761,-68.61302503219387,144.403,1.847,72.71,3.9,0,0
BHS,7.88,2.0410675320250613,0,1.2491723715543426,2.6010400000000002,1.4540000000000006,2.0107692307692293,4.75,0,0,30.6,0.329463794325274,-19.230769230769234,18.737585573315144,65.026,0.727,66.93,3.9,0,0
BIH,5.44,8.03729852805764,0,0,0.1950800000000008,1.2200000000000006,5.4,5.249999999999999,0,0,42.8,0.730910163180973,-85.71465360065102,-53.846902999610435,4.877,0.61,44.9,4.1,0,0
BLR,6.94,5.1846158445270065,0.24241629130770725,0,2.924479999999999,2.146,5.906153846153846,4.5,0,0,35.3,0.539923674241733,3.6362443696156066,-21.484995247385815,73.112,1.073,41.61,3.8,0,0
BLZ,7.64,1.8003957291713544,0.5128205128205128,5.314685555426679,2.4143600000000003,0,1.2338461538461534,4.5,0,0,31.8,0.313350869155196,7.692307692307683,79.72028333140018,60.359,0,71.98,3.8,0,0
BOL,6.840000000000001,7.090645396094583,0,0,6.30316,10,6.313846153846153,7.250000000000001,0,0,35.8,0.66753194065354,-16.86505652384131,-34.252551949116096,157.579,5.36,38.96,4.9,0,0
BRA,2.0599999999999996,9.861401218623397,0,0.15633317416446957,10,10,NA,3.75,10,0,59.7,0.853033443960524,-10.734312646208883,2.3449976124670444,260.27,7.364,NA,3.5,10,0
BRB,7.620000000000001,2.50215775769688,6.666666666674814e-4,6.666666666674814e-4,0.5766399999999994,0,2.2430769230769236,5,0,0,31.9,0.360333685250637,0.01,0.01,14.416,0,65.42,4,0,0
BRN,7.48,0,6.666666666674814e-4,6.666666666674814e-4,0.0522399999999994,0,5.28923076923077,2.75,0,0,32.6,0.192465557966572,0.01,0.01,1.306,0,45.62,3.1,0,0
BTN,5.940000000000001,0,6.666666666674814e-4,6.666666666674814e-4,0.9627200000000009,0,1.4830769230769238,5.5,0,0,40.3,0.0540043308892981,0.01,0.01,24.068,0,70.36,4.2,0,0
BWA,7.779999999999999,7.879098656886205,10,0,9.40868,6.804,3.9107692307692314,6.75,0,0,31.1,0.720318716007368,169.22734695074848,-1.4531134215140045,235.217,3.402,54.58,4.7,0,0
CAF,8.54,2.9286744992526,6.666666666674814e-4,6.666666666674814e-4,0.0023599999999994736,0,10,10,0,0,27.3,0.388888888888889,0.01,0.01,0.059,0,10.83,7.6,0,0
CAN,0,4.048465612555408,0,0,0.6605600000000003,0.9759999999999991,NA,0,0,0,75.3,0.463858661836217,-23.166261051723612,-47.679140854413554,16.514,0.488,NA,2,0,0
CHE,0.6000000000000014,4.132358072756036,0,0,0.47936000000000156,0.49600000000000044,3.9261538461538468,0,0,0,67,0.469475243909889,-33.716782440989235,-64.12613374661764,11.984,0.248,54.48,1.9,0,0
CHL,2.3400000000000007,7.199160866455074,0,0,8.21832,10,0,2.5,0,0,58.3,0.674797027934152,-1.8773750888050906,-34.713302845358015,205.458,5.971,87.55,3,0,0
CHN,4.359999999999999,0,6.666666666674814e-4,6.666666666674814e-4,4.7999999999959186e-4,0,NA,3.5,10,0,48.2,0.036349206349211,0.01,0.01,0.012,0,NA,3.4,10,0
CIV,6.9,6.334380682773265,6.666666666674814e-4,6.666666666674814e-4,0.05352000000000068,0.04400000000000048,6.298461538461538,9,0,0,35.5,0.616900181593988,0.01,0.01,1.338,0.022,39.06,5.6,0,0
CMR,7.12,3.086693339689843,0,0,0.07988000000000106,0.04400000000000048,8.701538461538462,9.25,0,0,34.4,0.399468216093977,-68.76847820244048,-59.20108126096514,1.997,0.022,23.44,5.7,0,0
COD,8.7,8.27628121507556,0,0.2794944846226901,0.14568000000000048,0.10599999999999987,7.147692307692308,10,10,0,26.5,0.746910002411016,-18.916980455441987,4.192417269340341,3.642,0.053,33.54,6.8,10,0
COG,9.28,2.9286744992526,0,0,0.19884000000000057,0.0519999999999996,5.095384615384615,9.25,0,0,23.6,0.388888888888889,-38.42513952924047,-29.15532101099866,4.971,0.026,46.88,5.7,0,0
COL,5.159999999999999,4.7359158649934034,1.050975403649609,0.6939608858710944,10,10,1.5538461538461537,5.75,0,0,44.2,0.509883307616669,15.764631054744132,10.409413288066405,600.724,12.906,69.9,4.3,0,0
COM,8.56,0,6.666666666674814e-4,6.666666666674814e-4,0.15771999999999942,0,NA,10,0,0,27.2,0.0590476190476147,0.01,0.01,3.943,0,NA,6,0,0
CPV,8.14,3.612880095641139,0,0,2.7236000000000002,1.0280000000000005,3.1569230769230767,6.25,0,0,29.3,0.434696305648294,-53.8449320206855,-40.49098288386665,68.09,0.514,59.48,4.5,0,0
CRI,4.98,7.382363709398087,0,0,10,5.608,3.4461538461538455,3.5,0,0,45.1,0.687062418662457,-33.136508575211785,-12.389708942487934,292.074,2.804,57.6,3.4,0,0
CUB,6.959999999999999,5.439730491532212,1.7116610778871681,4.426779577405499,9.1234,2.2959999999999994,0.6492307692307691,3.5,0,0,35.2,0.557003544705347,25.674916168307526,66.40169366108249,228.085,1.148,75.78,3.4,0,0
CYP,5.3999999999999995,7.117698112223462,0,10,10,0,2.5646153846153847,3.25,0,0,43,0.669343114149826,-100,218.0740496284057,299.387,0,63.33,3.3,0,0
CZE,3.5999999999999996,10,0,0,0.5133200000000002,0.37400000000000055,3.846153846153846,3.5,0,0,52,1,-59.0506148126966,-42.590100412370354,12.833,0.187,55,3.4,0,0
DEU,0.7999999999999989,4.389309674192852,0,0,0.2568399999999986,1.1080000000000005,1.7307692307692317,0.5,0,0,66,0.486678098075567,-42.261396729825215,-64.60669083590292,6.421,0.554,68.75,2.2,0,0
DJI,9.36,2.3158793087217084,6.666666666674814e-4,6.666666666674814e-4,0.02891999999999939,0,5.481538461538462,8.75,0,0,23.2,0.347862383363396,0.01,0.01,0.723,0,44.37,5.5,0,0
DMA,9.2,0.6100284051331872,NA,NA,0.1587600000000009,0,5.576923076923077,5.5,0,0,24,0.233656034157048,NA,NA,3.969,0,43.75,4.2,0,0
DNK,0,3.564452771041399,0,0,1.4837600000000002,0.1479999999999997,3.6861538461538466,0.25,10,0,70.4,0.431454106735873,-41.222672064777335,-58.40425624854822,37.094,0.074,56.04,2.1,10,0
DOM,6.340000000000001,4.956583433431737,0.35363770016291163,0,3.1431999999999993,1.2899999999999991,2.292307692307693,5.75,0,0,38.3,0.524656953617365,5.30456550244368,-14.880848965343157,78.58,0.645,65.1,4.3,0,0
DZA,9.28,5.418102503099674,0.7111166656251946,0.39780114103951014,0.33580000000000076,0.36400000000000077,2.636923076923077,4.75,0,0,23.6,0.555555555555556,10.666749984377928,5.967017115592665,8.395,0.182,62.86,3.9,0,0
ECU,3.9800000000000004,7.106825956322959,0,2.598900619000527,3.043519999999999,3.1259999999999994,1.9630769230769243,4.75,0,0,50.1,0.668615225662745,-11.600099546830423,38.9835092850079,76.088,1.563,67.24,3.9,0,0
EGY,6.0200000000000005,6.418970539125132,0,0,0.14076000000000022,0.5640000000000001,5.28923076923077,4,0,0,39.9,0.622563454189215,-18.1710474351661,-39.49705040238771,3.519,0.282,45.62,3.6,0,0
ERI,9.52,0,0,0,0.6541599999999992,0.1620000000000008,4.2153846153846155,9.75,0,0,22.4,0.18571952622054,-13.846153846153838,-16.330579569826185,16.354,0.081,52.6,5.9,0,0
ESP,0.8199999999999985,0.03274848381817108,0,0,4.39104,0.7759999999999998,3.758461538461538,2,0,0,65.9,0.195007268227491,-55.63028723194964,-0.32698175875882485,109.776,0.388,55.57,2.8,0,0
EST,2.5999999999999996,10,0,0,0.7926000000000002,0,6.138461538461538,2.5,0,0,57,1,-69.23076923076923,-49.442133143894104,19.815,0,40.1,3,0,0
ETH,5.88,5.885361054168175,0,0,0.03340000000000032,0.07000000000000028,5.481538461538462,9.75,0,0,40.6,0.586838414532693,-18.989667049368546,-39.49144115349102,0.835,0.035,44.37,5.9,0,0
FIN,0.2599999999999998,4.714772332476336,0,3.543084841441142,1.1818799999999996,0,3.653846153846154,0.25,0,0,68.7,0.508467752685684,-73.05826536595768,53.14627262161713,29.547,0,56.25,2.1,0,0
FJI,8.86,0,10,10,10,2.55,1.8353846153846156,5.249999999999999,0,0,25.7,0.101932237818838,707.4028122415218,211.62728288568536,297.843,1.275,68.07,4.1,0,0
FRA,0.35999999999999943,9.590943594003205,0,0,1.11116,0.9299999999999997,3.9738461538461536,2.5,0,0,68.2,0.834926364462594,-40.13582627651547,-50.182917699659804,27.779,0.465,54.17,3,0,0
FSM,7.44,NA,NA,NA,0,0,NA,NA,0,0,32.8,NA,NA,NA,0,0,NA,NA,0,0
GAB,10,5.978816524918553,0,0,0.06676000000000037,0,3.2692307692307683,7.5,0,0,20,0.593095238095238,-56.96141864366163,-59.381638111810865,1.669,0,58.75,5,0,0
GBR,0,3.84053277174229,3.7841631252680408,7.618989428305398,10,0.4759999999999991,2.4923076923076923,1.5,10,0,77.9,0.449937603096901,56.76244687902062,114.28484142458097,280.538,0.238,63.8,2.6,10,0
GEO,3.5999999999999996,5.38763608038849,0,0,7.52036,7.52,3.10923076923077,5,0,0,52,0.553515835141596,-16.653185415794706,-0.7500941083974361,188.009,3.76,59.79,4,0,0
GHA,6.9,4.922767583196153,1.9935897435897427,2.9587577846702615,0.12467999999999968,0.018000000000000682,5.4799999999999995,6.75,0,0,35.5,0.522392989754761,29.903846153846146,44.38136677005393,3.117,0.009,44.38,4.7,0,0
GIN,7.459999999999999,3.398109494263756,0,6.418421419480519,0.0831199999999992,0.06600000000000072,4.487692307692308,10,10,0,32.7,0.42031746031746,-13.846153846153841,96.27632129220778,2.078,0.033,50.83,6,10,0
GMB,7.16,0.5163784945122334,0,6.950963862373145,0.08039999999999914,0,5.529230769230769,9.25,0,0,34.2,0.227386192887204,-100,104.26445793559718,2.01,0,44.06,5.7,0,0
GNB,10,NA,0,1.5390382596860324,0.058080000000000354,0,NA,10,0,0,20,NA,-100,23.085573895290498,1.452,0,NA,6.2,0,0
GNQ,10,NA,0,0,0.10587999999999909,0.20400000000000063,NA,9.75,0,0,16.2,NA,-46.15384615384615,-46.15454564531586,2.647,0.102,NA,5.9,0,0
GRC,3.24,4.512378440648886,0,0,1.6452399999999994,2.686,3.0446153846153843,3.25,0,0,53.8,0.49491752538349,-29.507267169693886,-46.64614822717353,41.131,1.343,60.21,3.3,0,0
GRD,8.5,NA,6.666666666674814e-4,6.666666666674814e-4,0,0,NA,4,0,0,27.5,NA,0.01,0.01,0,0,NA,3.6,0,0
GTM,7.459999999999999,6.072922757180111,8.70849526071601,0,2.8202,5.9,4.190769230769231,7,0,0,32.7,0.599395630000268,130.62742891074015,-1.9502038929650034,70.505,2.95,52.76,4.8,0,0
GUY,7.66,0.587505008907792,0,0.3276400505533221,5.96448,6.176,2.0830769230769244,4.25,0,0,31.7,0.232148097649104,-26.45660367334771,4.9146007582998275,149.112,3.088,66.46,3.7,0,0
HND,8.48,6.324727907550919,1.5013977147042539,2.978912404893399,4.094480000000001,4.644,1.1538461538461533,7.250000000000001,0,0,27.6,0.616253930379691,22.520965720563797,44.683686073401,102.362,2.322,72.5,4.9,0,0
HRV,3.3400000000000007,5.111687997485276,0,0,0.7934000000000001,1.1140000000000008,4.727692307692307,3.75,0,0,53.3,0.535041170648603,-59.48559575405012,-43.20696754579121,19.835,0.557,49.27,3.5,0,0
HTI,7.699999999999999,1.7013187538184766,4.822150570653562,0,0.48059999999999903,0.9280000000000008,3.653846153846154,10,0,0,31.5,0.30671768707483,72.33225855980345,-4.875881725395291,12.015,0.464,56.25,6.6,0,0
HUN,3.1999999999999993,10,0,0,0.2088000000000001,0.6219999999999999,3.653846153846154,3.5,0,0,54,1,-69.61567043310913,-57.029068625323085,5.22,0.311,56.25,3.4,0,0
IDN,2.6799999999999997,4.677211459538965,6.129205020037412,7.799858727541262,3.0261200000000006,3.026,2.027692307692309,6.000000000000001,0,0,56.6,0.505953060362834,91.93807530056118,116.99788091311893,75.653,1.513,66.82,4.4,0,0
IND,4.699999999999999,4.415726992241089,0,0,1.36172,1.548,1.081538461538461,6.499999999999999,0,0,46.5,0.488446731807721,-59.81163720810218,-41.2044578133748,34.043,0.774,72.97,4.6,0,0
IRL,2.1999999999999993,4.168035739136462,0,0,2.4475999999999996,0.5199999999999996,1.6830769230769231,2.5,0,0,59,0.471863855960883,-46.15384615384615,-9.228624652557318,61.19,0.26,69.06,3,0,0
IRN,6.459999999999999,5.506086224956361,0,1.017227145498623,5.181520000000001,3.1799999999999997,2.5553846153846145,4.25,0,0,37.7,0.561446046712609,-9.665218064584149,15.258407182479356,129.538,1.59,63.39,3.7,0,0
IRQ,8.84,5.770612810382412,1.049047771039472,1.8248871712893902,5.81112,1.548,3.213846153846154,7,0,0,25.8,0.579156044418726,15.735716565592092,27.37330756934085,145.278,0.774,59.11,4.8,0,0
ISL,4.740000000000001,0,6.666666666674814e-4,6.666666666674814e-4,0,0,3.653846153846154,1.5,0,0,46.3,0.0892703386434036,0.01,0.01,0,0,56.25,2.6,0,0
ISR,4.540000000000001,10,0,10,NA,NA,4.295384615384616,1.75,0,0,47.3,0.934261202300882,-80.34255280518066,916.8488140548207,NA,NA,52.08,2.7,0,0
ITA,2.759999999999999,9.463058528145696,0,0,0.4229199999999995,1.0120000000000005,0.12769230769230688,3,0,0,56.2,0.826364486950981,-52.246812011517896,-55.534142749991766,10.573,0.506,79.17,3.2,0,0
JAM,8.2,5.014736990300707,0,0,0.6348800000000008,3.184,1.161538461538461,5.249999999999999,0,0,29,0.528550321677491,-22.224682703379862,-13.147236637716695,15.872,1.592,72.45,4.1,0,0
JOR,5.58,10,0,0,1.8487200000000001,1.596,4.647692307692308,5.75,0,0,42.1,1,-8.26210826210827,-5.00432502543187,46.218,0.798,49.79,4.3,0,0
JPN,2.040000000000001,4.951995548884098,0,0,0.47520000000000095,0.5,3.06923076923077,0.75,0,0,59.8,0.524349795738758,-48.443027560674615,-19.576646580843,11.88,0.25,60.05,2.3,0,0
KAZ,5.859999999999999,5.581496734211254,0,2.534845474907468,3.8683199999999998,0.2579999999999991,2.6123076923076916,2.75,0,0,40.7,0.566494764004182,-38.122384182421705,38.022682123612014,96.708,0.129,63.02,3.1,0,0
KEN,4.58,6.432996330919787,0.13784092764984557,2.114821371353961,0.3892799999999994,0.6379999999999999,2.1476923076923073,9,10,0,47.1,0.623502477917623,2.0676139147476693,31.722320570309403,9.732,0.319,66.04,5.6,10,0
KGZ,4.140000000000001,2.9006619412876073,0.3472112782379124,5.986685307670001,6.76076,2.058,4.166153846153846,4.5,0,0,49.3,0.387013454189184,5.208169173568673,89.80027961505002,169.019,1.029,52.92,3.8,0,0
KHM,6.159999999999999,2.824743420324629,4.400111922749488,1.3566879206501987,1.9392800000000001,2.17,2.0030769230769234,7.250000000000001,0,0,39.2,0.381930725623582,66.00167884124232,20.350318809752967,48.482,1.085,66.98,4.9,0,0
KIR,10,NA,NA,NA,0,0,8.476923076923077,9.75,0,0,19.2,NA,NA,NA,0,0,24.9,5.9,0,0
KNA,8.76,NA,0,0,5.371359999999999,0,NA,3.25,0,0,26.2,NA,-84.61538461538461,-11.840168702888763,134.284,0,NA,3.3,0,0
KOR,10,3.7277534683119464,0,0.6090035039869477,0.5091200000000011,0.07199999999999918,3.1569230769230767,2.25,0,0,17.5,0.442387053114063,-0.029027576197388143,9.135052559804215,12.728,0.036,59.48,2.9,0,0
KWT,4.779999999999999,8.128980355918356,8.788928363273234,1.0425238534630417,10,5.018,3.7661538461538457,4.75,0,0,46.1,0.7370482417355,131.8339254490985,15.637857801945618,397.673,2.509,55.52,3.9,0,0
LAO,5.38,0.6755045016779597,6.666666666674814e-4,6.666666666674814e-4,0.035360000000000724,0,1.2015384615384619,6.499999999999999,0,0,43.1,0.238039644665405,0.01,0.01,0.884,0,72.19,4.6,0,0
LBN,5.38,10,0,0,0.8380399999999995,0.7959999999999994,2.4030769230769238,7.5,0,0,43.1,1,-32.6793901268792,-8.951787516287999,20.951,0.398,64.38,5,0,0
LBR,6.9799999999999995,2.1581372599665976,10,9.471572453585706,0.9354800000000001,1.016,4.038461538461538,10,0,0,35.1,0.337301587301587,294.770959377701,142.0735868037856,23.387,0.508,53.75,6.2,0,0
LBY,8.86,6.863511254097826,0,0.009324761169295925,1.6615599999999997,0.41600000000000037,5.641538461538461,5.75,0,0,25.7,0.65232535895112,-34.8357407999555,0.13987141753943363,41.539,0.208,43.33,4.3,0,0
LCA,6.94,NA,6.666666666674814e-4,6.666666666674814e-4,1.8048800000000007,0,NA,4.75,0,0,35.3,NA,0.01,0.01,45.122,0,NA,3.9,0,0
LIE,5.300000000000001,3.5261372201759125,0,1.3105615922660565,0.8989999999999991,0,3.638461538461538,0,0,0,43.5,0.42888888888889,-100,19.658423883990853,22.475,0,56.35,1.9,0,0
LKA,7.220000000000001,3.800263619477561,0,0,3.4638,4.11,0,5.75,0,0,33.9,0.447241592058589,-14.052196002137036,-24.69933021338316,86.595,2.055,80.52,4.3,0,0
LSO,7.96,1.4836208151147172,6.666666666674814e-4,6.666666666674814e-4,0.4694800000000008,0,4.647692307692308,10,0,0,30.2,0.292142857142858,0.01,0.01,11.737,0,49.79,6,0,0
LTU,3,10,0,0,0.5100800000000003,1.2599999999999998,2.724615384615384,2,0,0,55,0.882696120570234,-58.83291248383322,-75.77749566864533,12.752,0.63,62.29,2.8,0,0
LUX,5.240000000000001,7.5422609435827095,6.666666666674814e-4,6.666666666674814e-4,2.19088,0,3.493846153846154,3,0,0,43.8,0.697767503922841,0.01,0.01,54.772,0,57.29,3.2,0,0
LVA,1.42,10,0,0,1.0663999999999998,2.4239999999999995,4.455384615384616,3.5,0,0,62.9,0.864632392022289,-62.910873052338005,-59.98835361755095,26.66,1.212,51.04,3.4,0,0
MAR,5.26,5.183743227198273,1.8451421164121538,1.797224666846148,0.5673999999999992,0.3260000000000005,4.15076923076923,5.75,0,0,43.7,0.539865252700226,27.677131746182315,26.958370002692227,14.185,0.163,53.02,4.3,0,0
MDA,5.42,10,0,1.6345390210530706,0.5808,1.1340000000000003,2.035384615384616,6.000000000000001,0,0,42.9,0.922375021003542,-6.860706860706861,24.518085315796053,14.52,0.567,66.77,4.4,0,0
MDG,5.9799999999999995,0.5567080453798976,0,0,0.011359999999999815,0.08200000000000074,2.1307692307692294,10,0,0,40.1,0.230086247598925,-46.2248832961234,-64.10074356113509,0.284,0.041,66.15,6.2,0,0
MDV,7.24,NA,0,0,10,1.5860000000000003,NA,5,0,0,33.8,NA,-65.38461538461539,-45.66434637958171,352.028,0.793,NA,4,0,0
MEX,2.4800000000000004,6.817695312319003,0,2.4131943010296553,1.3970399999999987,2.66,4.64,4.25,0,0,57.6,0.649257991554003,-0.07835967088938398,36.19791451544482,34.926,1.33,49.84,3.7,0,0
MHL,10,NA,NA,NA,0,0,NA,8.5,0,0,18.2,NA,NA,NA,0,0,NA,5.4,0,0
MKD,6.18,NA,0,0,0.10696000000000083,0.8219999999999992,NA,4.25,0,0,39.1,NA,-65.07276507276507,-57.20524017467249,2.674,0.411,NA,3.7,0,0
MLI,8.2,2.1346624042717233,0,0,0.009880000000000777,0,5.24,9.25,0,0,29,0.335729950787858,-64.22425032594525,-19.5526113310939,0.247,0,45.94,5.7,0,0
MLT,6.540000000000001,10,6.666666666674814e-4,6.666666666674814e-4,0.3623599999999989,0,2.6923076923076925,5.249999999999999,0,0,37.3,1,0.01,0.01,9.059,0,62.5,4.1,0,0
MMR,5.32,0,10,10,0.7719199999999997,0.3420000000000005,3.06923076923077,7,0,0,43.4,0.186232526040507,210.99928109273907,300.9008261032007,19.298,0.171,60.05,4.8,0,0
MNE,5.26,NA,0,0,1.2282799999999998,2.274000000000001,NA,4.25,0,0,43.7,NA,-42.986659391004316,-17.54302297604145,30.707,1.137,NA,3.7,0,0
MNG,4.1000000000000005,1.071365610468094,3.2547717740850786,0.7982750881570215,10,7.06,3.0446153846153843,4.25,0,0,49.5,0.26454246031746,48.82157661127619,11.97412632235533,559.917,3.53,60.21,3.7,0,0
MOZ,8.379999999999999,4.643934979550246,10,10,0.5837599999999998,0.19200000000000017,4.92,10,0,0,28.1,0.503725207221651,423.0769230769231,399.8885245083981,14.594,0.096,48.02,6.2,0,0
MRT,8.5,3.322826885272491,0,0.47423366324448857,0.411719999999999,0.3680000000000003,5.319999999999999,9.5,0,0,27.5,0.415277305920886,-39.42307692307692,7.113504948667313,10.293,0.184,45.42,5.8,0,0
MUS,7.02,0.14091987868055966,6.666666666674814e-4,6.666666666674814e-4,0.24264000000000152,0,0.35230769230769354,4.25,0,0,34.9,0.202249319727891,0.01,0.01,6.066,0,77.71,3.7,0,0
MWI,8.4,7.620129224554481,10,10,0.3019999999999996,0.2840000000000007,6.553846153846154,9.25,0,0,28,0.702980768499512,332.3187603763144,355.01803225721943,7.55,0.142,37.4,5.7,0,0
MYS,1.5599999999999987,3.1330888501105676,0,0,7.23388,4.706,0.16000000000000192,3,0,0,62.2,0.402574385486372,-5.739684797950567,-5.448015462294686,180.847,2.353,78.96,3.2,0,0
NAM,6.879999999999999,6.902950291795072,6.256600615892243,4.161887920435286,10,10,3.9261538461538468,7.749999999999999,0,0,35.6,0.654965793998602,93.84900923838363,62.42831880652928,707.506,16.698,54.48,5.1,0,0
NER,7.56,0.6595010359389537,0,0,0.0039999999999995595,0,7.467692307692308,10,0,0,32.2,0.236968216093977,-100,-16.020343293070557,0.1,0,31.46,6.2,0,0
NGA,6.440000000000001,6.539848730470283,6.666666666674814e-4,6.666666666674814e-4,0.006719999999999615,0.002000000000000668,5.769230769230769,9.75,0,0,37.8,0.630656222967046,0.01,0.01,0.168,0.001,42.5,5.9,0,0
NIC,5.38,6.300664002558811,10,9.428834401873996,0.22255999999999965,0.0860000000000003,10,6.499999999999999,0,0,43.1,0.614642857142859,223.0769230769231,141.43251602810994,5.564,0.043,12.6,4.6,0,0
NLD,0,8.699613382494643,0,0,1.4033200000000008,0.2159999999999993,2.0030769230769234,1.25,0,0,75.6,0.775251999499295,-57.886287625418056,-54.3858268481995,35.083,0.108,66.98,2.5,0,0
NOR,1.0800000000000018,3.8379291462456457,0,0,1.446159999999999,0.10599999999999987,3.0846153846153843,0,0,0,64.6,0.44976329093278,-13.799432671450038,-2.835310258376057,36.154,0.053,59.95,1.9,0,0
NPL,6.9799999999999995,5.786074364205672,0,0,2.1477199999999996,2.138,2.5476923076923086,7.749999999999999,0,0,35.1,0.580191192104551,-42.649546897814446,-37.06087906840056,53.693,1.069,63.44,5.1,0,0
NRU,9.84,NA,NA,NA,NA,NA,NA,8,0,0,20.8,NA,NA,NA,NA,NA,NA,5.2,0,0
NZL,3.1999999999999993,0,6.666666666674814e-4,6.666666666674814e-4,0.022520000000000095,0,6.473846153846154,0.25,0,0,54,0.116100155614712,0.01,0.01,0.563,0,37.92,2.1,0,0
OMN,5.38,4.460324148955447,7.453772372194205,1.7520597005983163,10,10,0.8015384615384598,2.5,0,0,43.1,0.491432501808262,111.80658558291307,26.280895508974737,388.543,7.945,74.79,3,0,0
PAK,6.9,7.393661205659452,0,0,0.16927999999999876,0.2759999999999998,2.724615384615384,8.25,0,0,35.5,0.687818783594743,-45.668215359387816,-25.631970654136115,4.232,0.138,62.29,5.3,0,0
