Country,H_HIS_Score_norm,H_Oxrollback_score_norm,H_Covidgrowth_deathsnorm,H_Covidgrowth_casesnorm,H_new_cases_smoothed_per_million_norm,H_new_deaths_smoothed_per_million_norm,H_GovernmentResponseIndexForDisplay_norm,H_INFORM_rating.Value_norm,H_wmo_don_alert,H_health_acaps,H_HIS_Score_raw,H_Oxrollback_score_raw,H_Covidgrowth_biweeklydeaths_raw,H_Covidgrowth_biweeklycases_raw,H_new_cases_smoothed_per_million_raw,H_new_deaths_smoothed_per_million_raw,H_GovernmentResponseIndexForDisplay_raw,H_INFORM_rating.Value_raw,H_wmo_don_alert_raw,H_health_acaps_raw
BDI,9.44,4.299045343275116,0,3.1289363631783162,0.10908000000000051,0,9.663076923076924,10,0,0,22.8,0.480634920634923,-100,46.93404544767474,2.727,0,17.19,6.5,0,0
BEL,1.8000000000000007,6.770332000252788,0,0,1.5092400000000001,0.5920000000000005,2.212307692307691,2,0,0,61,0.646087028050672,-47.72305883416995,-56.436948272540754,37.731,0.296,65.62,2.8,0,0
BEN,8.24,2.330799837266798,7.692307692307691,1.920730406587312,0.014160000000000394,0.023999999999999133,6.1692307692307695,9.5,0,0,28.8,0.348861309523812,115.38461538461536,28.810956098809687,0.354,0.012,39.9,5.8,0,0
BFA,7.9799999999999995,3.0041812214930994,0.5128205128205128,0,0.0024800000000002598,0.013999999999999346,6.858461538461539,10,10,0,30.1,0.393944047619048,7.692307692307682,-18.12865497076025,0.062,0.007,35.42,6.3,10,0
BGD,7,7.0074132043683814,6.3235642324114165,7.5873349147257585,1.2747200000000003,1.0820000000000007,2.4676923076923076,8,0,0,35,0.661959563411487,94.85346348617125,113.81002372088638,31.868,0.541,63.96,5.2,0,0
BGR,4.88,7.3944975376783475,0,0,0.4103600000000007,1.5220000000000002,3.413846153846154,4.25,0,0,45.6,0.687874775842601,-43.90213586826824,-41.657065671919916,10.259,0.761,57.81,3.7,0,0
BHR,6.120000000000001,10,0,0,7.9086,6.548,1.1215384615384636,4.75,0,0,39.4,0.999374637551238,-54.14658987720776,-67.54260867203992,197.715,3.274,72.71,3.9,0,0
BHS,7.88,2.0410675320250613,1.5384615384615383,0,2.499320000000001,2.9060000000000006,2.0107692307692293,4.75,0,0,30.6,0.329463794325274,23.07692307692308,-28.383284466965268,62.483,1.453,66.93,3.9,0,0
BIH,5.44,8.03729852805764,0,0,0.2281600000000008,2.178,5.4,5.249999999999999,0,0,42.8,0.730910163180973,-28.801285614321966,-54.52686248485198,5.704,1.089,44.9,4.1,0,0
BLR,6.94,5.1846158445270065,0,0,2.8186400000000003,2.0860000000000003,5.906153846153846,4.5,0,0,35.3,0.539923674241733,-0.2261342799253756,-18.88513207819597,70.466,1.043,41.61,3.8,0,0
BLZ,7.64,1.8003957291713544,4.102564102564101,0.6900944118191994,1.9113600000000002,0.718,1.2338461538461534,4.5,0,0,31.8,0.313350869155196,61.53846153846152,10.351416177287994,47.784,0.359,71.98,3.8,0,0
BOL,6.840000000000001,7.090645396094583,0,0,5.819520000000001,10,6.313846153846153,7.250000000000001,0,0,35.8,0.66753194065354,-4.460083647678023,-29.31270881284907,145.488,5.495,38.96,4.9,0,0
BRA,2.0599999999999996,9.861401218623397,0.4589454116065035,0.9950759513974212,10,10,NA,3.75,10,0,59.7,0.853033443960524,6.884181174097526,14.926139270961341,331.114,7.829,NA,3.5,10,0
BRB,7.620000000000001,2.50215775769688,6.666666666674814e-4,6.666666666674814e-4,0.6363199999999996,0,2.2430769230769236,5,0,0,31.9,0.360333685250637,0.01,0.01,15.908,0,65.42,4,0,0
BRN,7.48,0,6.666666666674814e-4,6.666666666674814e-4,0.0522399999999994,0,5.28923076923077,2.75,0,0,32.6,0.192465557966572,0.01,0.01,1.306,0,45.62,3.1,0,0
BTN,5.940000000000001,0,6.666666666674814e-4,6.666666666674814e-4,0.9479199999999999,0,1.2015384615384619,5.5,0,0,40.3,0.0540043308892981,0.01,0.01,23.698,0,72.19,4.2,0,0
BWA,7.779999999999999,7.879098656886205,9.090536062194989,0.01566187869747715,10,10,3.9107692307692314,6.75,0,0,31.1,0.720318716007368,136.35804093292484,0.23492818046217454,257.876,9.416,54.58,4.7,0,0
CAF,8.54,2.9286744992526,6.666666666674814e-4,6.666666666674814e-4,0.04495999999999967,0,10,10,0,0,27.3,0.388888888888889,0.01,0.01,1.124,0,10.83,7.6,0,0
CAN,0,4.048465612555408,0,0,0.66676,1,NA,0,0,0,75.3,0.463858661836217,-27.11220780755931,-51.017672203791555,16.669,0.5,NA,2,0,0
CHE,0.6000000000000014,4.132358072756036,0,0,0.5810399999999998,0.46199999999999974,3.9261538461538468,0,0,0,67,0.469475243909889,-55.65503380230221,-68.16853973260699,14.526,0.231,54.48,1.9,0,0
CHL,2.3400000000000007,7.199160866455074,0.465004108000155,0,8.993120000000001,10,0,2.5,0,0,58.3,0.674797027934152,6.975061620002321,-29.415114608777138,224.828,5.866,87.55,3,0,0
CHN,4.359999999999999,0,6.666666666674814e-4,6.666666666674814e-4,5.999999999986017e-4,0,NA,3.5,10,0,48.2,0.036349206349211,0.01,0.01,0.015,0,NA,3.4,10,0
CIV,6.9,6.334380682773265,10,0,0.03208000000000055,0.04400000000000048,6.298461538461538,9,0,0,35.5,0.616900181593988,546.1538461538462,-0.5926497556999727,0.802,0.022,39.06,5.6,0,0
CMR,7.12,3.086693339689843,0,0,0.03424000000000049,0.07600000000000051,8.701538461538462,9.25,0,0,34.4,0.399468216093977,-69.19575113808801,-63.17344627203782,0.856,0.038,23.44,5.7,0,0
COD,8.7,8.27628121507556,1.1664152840623423,1.5294063170459395,0.15600000000000058,0.11800000000000033,7.147692307692308,10,10,0,26.5,0.746910002411016,17.49622926093514,22.941094755689097,3.9,0.059,33.54,6.8,10,0
COG,9.28,2.9286744992526,0,0,0.19364000000000026,0.20800000000000018,5.095384615384615,9.25,0,0,23.6,0.388888888888889,-23.05265712205775,-15.33575176179488,4.841,0.104,46.88,5.7,0,0
COL,5.159999999999999,4.7359158649934034,1.1935841757299066,0.70572252254882,10,10,1.5538461538461537,5.75,0,0,44.2,0.509883307616669,17.903762635948592,10.5858378382323,599.556,13.319,69.9,4.3,0,0
COM,8.56,0,6.666666666674814e-4,6.666666666674814e-4,0.02627999999999986,0,NA,10,0,0,27.2,0.0590476190476147,0.01,0.01,0.657,0,NA,6,0,0
CPV,8.14,3.612880095641139,0,0,3.802760000000001,1.5419999999999998,3.1569230769230767,6.25,0,0,29.3,0.434696305648294,-10.25391564654943,-35.366761734133696,95.069,0.771,59.48,4.5,0,0
CRI,4.98,7.382363709398087,0,0,10,7.236,3.4461538461538455,3.5,0,0,45.1,0.687062418662457,-33.58576476447199,-23.878696213747386,290.952,3.618,57.6,3.4,0,0
CUB,6.959999999999999,5.439730491532212,0.66793647631971,3.2946503474646978,7.3404799999999994,2.0679999999999996,0.6492307692307691,3.5,0,0,35.2,0.557003544705347,10.019047144795652,49.41975521197047,183.512,1.034,75.78,3.4,0,0
CYP,5.3999999999999995,7.117698112223462,0,7.310611542886519,7.4503200000000005,0,2.5646153846153847,3.25,0,0,43,0.669343114149826,-100,109.65917314329778,186.258,0,63.33,3.3,0,0
CZE,3.5999999999999996,10,0,0,0.4615600000000004,0.4800000000000004,3.846153846153846,3.5,0,0,52,1,-38.59088959540327,-51.19577504253618,11.539,0.24,55,3.4,0,0
DEU,0.7999999999999989,4.389309674192852,0,0,0.2975600000000007,1.2539999999999996,1.7307692307692317,0.5,0,0,66,0.486678098075567,-33.91852719279722,-67.5445566093731,7.439,0.627,68.75,2.2,0,0
DJI,9.36,2.3158793087217084,6.666666666674814e-4,6.666666666674814e-4,0.08095999999999925,0,5.481538461538462,8.75,0,0,23.2,0.347862383363396,0.01,0.01,2.024,0,44.37,5.5,0,0
DMA,9.2,0.6100284051331872,NA,NA,0.1587600000000009,0,5.576923076923077,5.5,0,0,24,0.233656034157048,NA,NA,3.969,0,43.75,4.2,0,0
DNK,0,3.564452771041399,0,0,1.280520000000001,0.09800000000000075,3.6861538461538466,0.25,10,0,70.4,0.431454106735873,-35.33472896530221,-65.58233478741988,32.013,0.049,56.04,2.1,10,0
DOM,6.340000000000001,4.956583433431737,1.3188700564971754,0,3.1558400000000013,1.08,2.292307692307693,5.75,0,0,38.3,0.524656953617365,19.783050847457627,-14.18037929324852,78.896,0.54,65.1,4.3,0,0
DZA,9.28,5.418102503099674,0.9837995815855614,0.3553713293000076,0.3445600000000013,0.4039999999999999,2.636923076923077,4.75,0,0,23.6,0.555555555555556,14.756993723783395,5.330569939500126,8.614,0.202,62.86,3.9,0,0
ECU,3.9800000000000004,7.106825956322959,0.40809541619914214,1.6608207197126887,2.557039999999999,3.724,1.9630769230769243,4.75,0,0,50.1,0.668615225662745,6.121431242987142,24.912310795690328,63.926,1.862,67.24,3.9,0,0
EGY,6.0200000000000005,6.418970539125132,0,0,0.17343999999999937,0.6500000000000004,5.28923076923077,4,0,0,39.9,0.622563454189215,-15.453737533326755,-36.23382897632724,4.336,0.325,45.62,3.6,0,0
ERI,9.52,0,10,0,0.6735199999999999,0.1620000000000008,4.2153846153846155,9.75,0,0,22.4,0.18571952622054,169.23076923076928,-2.992056142457379,16.838,0.081,52.6,5.9,0,0
ESP,0.8199999999999985,0.03274848381817108,0,0,3.05804,0.7759999999999998,3.436923076923078,2,0,0,65.9,0.195007268227491,-49.98342175066313,-30.84799713807961,76.451,0.388,57.66,2.8,0,0
EST,2.5999999999999996,10,0,0,0.6978399999999993,0.2159999999999993,6.138461538461538,2.5,0,0,57,1,-76.92089057318806,-53.41275345679362,17.446,0.108,40.1,3,0,0
ETH,5.88,5.885361054168175,0,0,0.03683999999999976,0.0779999999999994,5.481538461538462,9.75,0,0,40.6,0.586838414532693,-19.085239085239092,-38.98362795448741,0.921,0.039,44.37,5.9,0,0
FIN,0.2599999999999998,4.714772332476336,0,0,0.7734799999999993,0.1039999999999992,3.846153846153846,0.25,0,0,68.7,0.508467752685684,-32.68297883682499,-2.42906415440567,19.337,0.052,55,2.1,0,0
FJI,8.86,0,6.666666666674814e-4,6.666666666674814e-4,10,2.55,1.8353846153846156,5.249999999999999,0,0,25.7,0.101932237818838,0.01,0.01,259.278,1.275,68.07,4.1,0,0
FRA,0.35999999999999943,9.590943594003205,0,0,1.0896799999999995,0.9719999999999995,3.653846153846154,2.5,0,0,68.2,0.834926364462594,-40.21634790809424,-57.98165963735901,27.242,0.486,56.25,3,0,0
FSM,7.44,NA,NA,NA,0,0,NA,NA,0,0,32.8,NA,NA,NA,0,0,NA,NA,0,0
GAB,10,5.978816524918553,0,0,0.30808000000000035,0.1280000000000001,3.2692307692307683,7.5,0,0,20,0.593095238095238,-56.96141864366163,-24.351648051543595,7.702,0.064,58.75,5,0,0
GBR,0,3.84053277174229,4.336719883889693,6.601344287408774,8.63432,0.5220000000000002,2.4923076923076923,1.5,10,0,77.9,0.449937603096901,65.05079825834541,99.02016431113161,215.858,0.261,63.8,2.6,10,0
GEO,3.5999999999999996,5.38763608038849,0,0,6.648,7.592,3.10923076923077,5,0,0,52,0.553515835141596,-22.701636399600115,-3.449649091298388,166.2,3.796,59.79,4,0,0
GHA,6.9,4.922767583196153,4.158653846153846,3.9032901229360553,0.08384000000000036,0.018000000000000682,5.4799999999999995,6.75,0,0,35.5,0.522392989754761,62.37980769230768,58.54935184404083,2.096,0.009,44.38,4.7,0,0
GIN,7.459999999999999,3.398109494263756,0,2.885076334889135,0.10528000000000048,0,4.487692307692308,10,10,0,32.7,0.42031746031746,-82.05128205128204,43.27614502333703,2.632,0,50.83,6,10,0
GMB,7.16,0.5163784945122334,0.5128205128205128,9.877762600259187,0.10640000000000072,0,5.529230769230769,9.25,0,0,34.2,0.227386192887204,7.692307692307683,148.1664390038878,2.66,0,44.06,5.7,0,0
GNB,10,NA,0,1.6771339222272683,0.06095999999999968,0,NA,10,0,0,20,NA,-100,25.157008833409023,1.524,0,NA,6.2,0,0
GNQ,10,NA,0,0,0.10183999999999926,0.20400000000000063,NA,9.75,0,0,16.2,NA,-46.15384615384615,-50.60703974605111,2.546,0.102,NA,5.9,0,0
GRC,3.24,4.512378440648886,0,0,1.4051200000000001,3.098,3.0446153846153843,3.25,0,0,53.8,0.49491752538349,-31.356943425330954,-54.73562915772491,35.128,1.549,60.21,3.3,0,0
GRD,8.5,NA,6.666666666674814e-4,6.666666666674814e-4,0,0,NA,4,0,0,27.5,NA,0.01,0.01,0,0,NA,3.6,0,0
GTM,7.459999999999999,6.072922757180111,7.333869275941535,1.3429989704943086,3.536600000000001,5.678,4.190769230769231,7,0,0,32.7,0.599395630000268,110.00803913912303,20.144984557414638,88.415,2.839,52.76,4.8,0,0
GUY,7.66,0.587505008907792,0,0.21005868925199778,5.673920000000001,5.448,2.0830769230769244,4.25,0,0,31.7,0.232148097649104,-15.9489284839398,3.1508803387799635,141.848,2.724,66.46,3.7,0,0
HND,8.48,6.324727907550919,0,1.6926933643350353,3.3190799999999996,4.326,1.1538461538461533,7.250000000000001,0,0,27.6,0.616253930379691,-5.594128552200525,25.390400465025525,82.977,2.163,72.5,4.9,0,0
HRV,3.3400000000000007,5.111687997485276,0,0,0.6667200000000015,1.8100000000000005,4.727692307692307,3.75,0,0,53.3,0.535041170648603,-58.96934655609273,-51.942021014487516,16.668,0.905,49.27,3.5,0,0
HTI,7.699999999999999,1.7013187538184766,0.35794439464164185,0,0.5532799999999991,0.9779999999999998,3.653846153846154,10,0,0,31.5,0.30671768707483,5.369165919624627,-31.681039272775756,13.832,0.489,56.25,6.6,0,0
HUN,3.1999999999999993,10,0,0,0.28511999999999915,0.8879999999999999,1.5707692307692298,3.5,0,0,54,1,-69.14561738955419,-62.84284235624423,7.128,0.444,69.79,3.4,0,0
IDN,2.6799999999999997,4.677211459538965,4.711880424780523,7.697285112567542,2.6196800000000007,2.5860000000000003,2.027692307692309,6.000000000000001,0,0,56.6,0.505953060362834,70.67820637170783,115.45927668851313,65.492,1.293,66.82,4.4,0,0
IND,4.699999999999999,4.415726992241089,0,0,1.42488,1.7799999999999994,1.081538461538461,6.499999999999999,0,0,46.5,0.488446731807721,-53.00274238083814,-45.341474992855055,35.622,0.89,72.97,4.6,0,0
IRL,2.1999999999999993,4.168035739136462,6.666666666674814e-4,6.666666666674814e-4,2.5725599999999993,0.5779999999999994,1.6830769230769231,2.5,0,0,59,0.471863855960883,0.01,0.01,64.314,0.289,69.06,3,0,0
IRN,6.459999999999999,5.506086224956361,0,0.6272463501206893,4.9395999999999995,2.9939999999999998,2.075384615384614,4.25,0,0,37.7,0.561446046712609,-14.94071988814836,9.408695251810338,123.49,1.497,66.51,3.7,0,0
IRQ,8.84,5.770612810382412,0.3936290264981075,1.458822387847741,5.43192,1.4640000000000004,3.213846153846154,7,0,0,25.8,0.579156044418726,5.904435397471625,21.882335817716132,135.798,0.732,59.11,4.8,0,0
ISL,4.740000000000001,0,6.666666666674814e-4,6.666666666674814e-4,0,0,3.653846153846154,1.5,0,0,46.3,0.0892703386434036,0.01,0.01,0,0,56.25,2.6,0,0
ISR,4.540000000000001,10,0,10,0.6740399999999998,0.06600000000000072,4.295384615384616,1.75,0,0,47.3,0.934261202300882,-93.24740124740126,500.09228663361273,16.851,0.033,52.08,2.7,0,0
ITA,2.759999999999999,9.463058528145696,0,0,0.4813599999999987,0.9540000000000006,0.12769230769230688,3,0,0,56.2,0.826364486950981,-48.63685152057244,-52.659858064380906,12.034,0.477,79.17,3.2,0,0
JAM,8.2,5.014736990300707,0,0,0.6503200000000007,2.702,1.161538461538461,5.249999999999999,0,0,29,0.528550321677491,-14.528468335574932,-12.52611716167996,16.258,1.351,72.45,4.1,0,0
JOR,5.58,10,0,0,1.8504000000000005,1.8200000000000003,4.647692307692308,5.75,0,0,42.1,1,-3.8461538461538463,-13.367907104012042,46.26,0.91,49.79,4.3,0,0
JPN,2.040000000000001,4.951995548884098,0,0,0.4687599999999996,0.5600000000000005,3.5892307692307686,0.75,0,0,59.8,0.524349795738758,-46.18546456479516,-28.470645899500248,11.719,0.28,56.67,2.3,0,0
KAZ,5.859999999999999,5.581496734211254,0,1.0646134939368892,3.2304399999999998,0.2140000000000004,2.6123076923076916,2.75,0,0,40.7,0.566494764004182,-51.71987277653434,15.969202409053326,80.761,0.107,63.02,3.1,0,0
KEN,4.58,6.432996330919787,0,3.3723766467129277,0.3742800000000006,0.7379999999999995,2.1476923076923073,9,10,0,47.1,0.623502477917623,-24.740932642487046,50.58564970069392,9.357,0.369,66.04,5.6,10,0
KGZ,4.140000000000001,2.9006619412876073,0,5.145340226534218,5.11064,2.0139999999999993,4.166153846153846,4.5,0,0,49.3,0.387013454189184,-7.6680365170863585,77.18010339801327,127.766,1.007,52.92,3.8,0,0
KHM,6.159999999999999,2.824743420324629,3.6210950621430964,0.35510612807050634,1.6877199999999988,1.862,2.5646153846153847,7.250000000000001,0,0,39.2,0.381930725623582,54.31642593214644,5.326591921057611,42.193,0.931,63.33,4.9,0,0
KIR,10,NA,NA,NA,0,0,8.476923076923077,9.75,0,0,19.2,NA,NA,NA,0,0,24.9,5.9,0,0
KNA,8.76,NA,NA,NA,9.45364,10,NA,3.25,0,0,26.2,NA,NA,NA,236.341,5.371,NA,3.3,0,0
KOR,10,3.7277534683119464,0,0,0.4532000000000007,0.06199999999999939,3.1569230769230767,2.25,0,0,17.5,0.442387053114063,-14.262538867108281,-4.973361300366531,11.33,0.031,59.48,2.9,0,0
KWT,4.779999999999999,8.128980355918356,6.795419345754915,1.0966118029898198,10,4.214,3.7661538461538457,4.75,0,0,46.1,0.7370482417355,101.93129018632374,16.449177044847293,416.439,2.107,55.52,3.9,0,0
LAO,5.38,0.6755045016779597,6.666666666674814e-4,6.666666666674814e-4,0.04476000000000013,0,1.2015384615384619,6.499999999999999,0,0,43.1,0.238039644665405,0.01,0.01,1.119,0,72.19,4.6,0,0
LBN,5.38,10,0,0,0.7945200000000003,0.8800000000000008,2.4030769230769238,7.5,0,0,43.1,1,-37.166728636731484,-14.027559109971724,19.863,0.44,64.38,5,0,0
LBR,6.9799999999999995,2.1581372599665976,10,10,0.8371999999999993,1.411999999999999,4.038461538461538,10,0,0,35.1,0.337301587301587,249.96596324029946,225.6002966529282,20.93,0.706,53.75,6.2,0,0
LBY,8.86,6.863511254097826,0,0,1.4320400000000006,0.5399999999999991,5.641538461538461,5.75,0,0,25.7,0.65232535895112,-39.260704078453685,-2.192442544625574,35.801,0.27,43.33,4.3,0,0
LCA,6.94,NA,10,0,1.929359999999999,6.224,NA,4.75,0,0,35.3,NA,330.74945619932777,-6.6030353622249365,48.234,3.112,NA,3.9,0,0
LIE,5.300000000000001,3.5261372201759125,0,0,0.8989999999999991,0,3.638461538461538,0,0,0,43.5,0.42888888888889,-100,-53.84607002866977,22.475,0,56.35,1.9,0,0
LKA,7.220000000000001,3.800263619477561,0,0,3.717039999999999,4.844,0,5.75,0,0,33.9,0.447241592058589,-10.05227157082205,-24.60067673250153,92.926,2.422,80.52,4.3,0,0
LSO,7.96,1.4836208151147172,6.666666666674814e-4,6.666666666674814e-4,0.4214400000000005,0,4.647692307692308,10,0,0,30.2,0.292142857142858,0.01,0.01,10.536,0,49.79,6,0,0
LTU,3,10,0,0,0.6192399999999996,1.4700000000000006,2.724615384615384,2,0,0,55,0.882696120570234,-46.16156105517808,-72.92781591225543,15.481,0.735,62.29,2.8,0,0
LUX,5.240000000000001,7.5422609435827095,0,0,0.7667999999999999,0,3.493846153846154,3,0,0,43.8,0.697767503922841,-100,-67.46119895740222,19.17,0,57.29,3.2,0,0
LVA,1.42,10,0,0,1.2118000000000002,1.0600000000000005,4.455384615384616,3.5,0,0,62.9,0.864632392022289,-36.73746619777318,-58.99910876770004,30.295,0.53,51.04,3.4,0,0
MAR,5.26,5.183743227198273,0.29574755218652093,1.8547636460341739,0.4683200000000003,0.3019999999999996,4.15076923076923,5.75,0,0,43.7,0.539865252700226,4.436213282797822,27.8214546905126,11.708,0.151,53.02,4.3,0,0
MDA,5.42,10,0,1.460416581341132,0.5935199999999998,0.9920000000000009,2.035384615384616,6.000000000000001,0,0,42.9,0.922375021003542,-31.24253246110279,21.906248720116988,14.838,0.496,66.77,4.4,0,0
MDG,5.9799999999999995,0.5567080453798976,0,0,0.014639999999999986,0.0519999999999996,2.1307692307692294,10,0,0,40.1,0.230086247598925,-63.426379714468354,-56.27844853341769,0.366,0.026,66.15,6.2,0,0
MDV,7.24,NA,0,0,10,1.5860000000000003,NA,5,0,0,33.8,NA,-68.82591093117409,-54.46623937077864,378.192,0.793,NA,4,0,0
MEX,2.4800000000000004,6.817695312319003,0,2.0367579792216786,1.2635199999999998,3.0519999999999996,4.64,4.25,0,0,57.6,0.649257991554003,-61.32869039877493,30.551369688325163,31.588,1.526,49.84,3.7,0,0
MHL,10,NA,NA,NA,0,0,NA,8.5,0,0,18.2,NA,NA,NA,0,0,NA,5.4,0,0
MKD,6.18,NA,0,0,0.1343999999999994,1.234,NA,4.25,0,0,39.1,NA,-78.09647979139504,-46.5556831228473,3.36,0.617,NA,3.7,0,0
MLI,8.2,2.1346624042717233,0,0,0.010160000000000835,0.013999999999999346,5.24,9.25,0,0,29,0.335729950787858,-64.22425032594525,-17.65309488034596,0.254,0.007,45.94,5.7,0,0
MLT,6.540000000000001,10,6.666666666674814e-4,6.666666666674814e-4,0.22000000000000064,0,2.6923076923076925,5.249999999999999,0,0,37.3,1,0.01,0.01,5.5,0,62.5,4.1,0,0
MMR,5.32,0,4.674659841034621,10,0.5396000000000001,0.18399999999999928,2.4676923076923076,7,0,0,43.4,0.186232526040507,70.1198976155193,259.5068906525641,13.49,0.092,63.96,4.8,0,0
MNE,5.26,NA,0,0,1.0463200000000015,1.8200000000000003,NA,4.25,0,0,43.7,NA,-58.12258088760287,-28.626290440996243,26.158,0.91,NA,3.7,0,0
MNG,4.1000000000000005,1.071365610468094,5.994307216854545,5.291211932042643,10,8.454,3.0446153846153843,4.25,0,0,49.5,0.26454246031746,89.91460825281817,79.36817898063964,782.376,4.227,60.21,3.7,0,0
MOZ,8.379999999999999,4.643934979550246,10,10,0.48099999999999987,0.18200000000000038,4.438461538461539,10,0,0,28.1,0.503725207221651,481.5384615384615,397.3046601670011,12.025,0.091,51.15,6.2,0,0
MRT,8.5,3.322826885272491,0,0.05289853688960022,0.3674800000000005,0.30799999999999983,5.319999999999999,9.5,0,0,27.5,0.415277305920886,-17.15976331360947,0.7934780533440233,9.187,0.154,45.42,5.8,0,0
MUS,7.02,0.14091987868055966,6.666666666674814e-4,6.666666666674814e-4,0.5931200000000008,0,1.443076923076923,4.25,0,0,34.9,0.202249319727891,0.01,0.01,14.828,0,70.62,3.7,0,0
MWI,8.4,7.620129224554481,10,10,0.22731999999999886,0.21000000000000085,6.553846153846154,9.25,0,0,28,0.702980768499512,522.8550295857988,407.4436016797421,5.683,0.105,37.4,5.7,0,0
MYS,1.5599999999999987,3.1330888501105676,0,0,6.64544,4.732000000000001,0.16000000000000192,3,0,0,62.2,0.402574385486372,-10.31291823338218,-14.430607480935349,166.136,2.366,78.96,3.2,0,0
NAM,6.879999999999999,6.902950291795072,9.144664695969443,6.54398423311183,10,10,3.9261538461538468,7.749999999999999,0,0,35.6,0.654965793998602,137.16997043954163,98.15976349667746,648.866,13.437,54.48,5.1,0,0
NER,7.56,0.6595010359389537,6.666666666674814e-4,6.666666666674814e-4,0.0023599999999994736,0,7.467692307692308,10,0,0,32.2,0.236968216093977,0.01,0.01,0.059,0,31.46,6.2,0,0
NGA,6.440000000000001,6.539848730470283,0,0,0.0072400000000012454,0.002000000000000668,5.769230769230769,9.75,0,0,37.8,0.630656222967046,-87.62157382847037,-25.245604597831317,0.181,0.001,42.5,5.9,0,0
NIC,5.38,6.300664002558811,0,0,0.1932399999999994,0.04400000000000048,10,6.499999999999999,0,0,43.1,0.614642857142859,-46.15384615384615,-17.79815739206602,4.831,0.022,12.6,4.6,0,0
NLD,0,8.699613382494643,0,0,1.4546799999999998,0.2840000000000007,2.0030769230769234,1.25,0,0,75.6,0.775251999499295,-65.25620424924122,-56.49464768916228,36.367,0.142,66.98,2.5,0,0
NOR,1.0800000000000018,3.8379291462456457,0,0,1.3228399999999993,0.10599999999999987,3.0846153846153843,0,0,0,64.6,0.44976329093278,-46.2024876659023,-21.26580892417192,33.071,0.053,59.95,1.9,0,0
NPL,6.9799999999999995,5.786074364205672,0,0,2.475599999999999,2.776,2.5476923076923086,7.749999999999999,0,0,35.1,0.580191192104551,-45.701650710696704,-49.3298097318014,61.89,1.388,63.44,5.1,0,0
NRU,9.84,NA,NA,NA,NA,NA,NA,8,0,0,20.8,NA,NA,NA,NA,NA,NA,5.2,0,0
NZL,3.1999999999999993,0,6.666666666674814e-4,6.666666666674814e-4,0.02131999999999934,0,6.473846153846154,0.25,0,0,54,0.116100155614712,0.01,0.01,0.533,0,37.92,2.1,0,0
OMN,5.38,4.460324148955447,10,2.905110978495821,10,10,0.8015384615384598,2.5,0,0,43.1,0.491432501808262,150.50665882451793,43.57666467743731,392.096,7.19,74.79,3,0,0
